@relation anomalous-traffic

@attribute ts numeric
@attribute pkts numeric
@attribute ed numeric
@attribute cd numeric
@attribute lle numeric
@attribute sampen numeric
@attribute rec numeric
@attribute det numeric
@attribute ent numeric
@attribute trend numeric
@attribute lam numeric
@attribute class {normal, anomaly}

@data
1483736040.51,1787,19.0,0.0327307812484,0.00215070277679,0.00437185549617,0.796940014271,0.999919804741,4.41405513672,9.6104322832e-05,0.999752196648,anomaly
1483736085.51,1739,12.0,0.0541405433356,0.000242721996879,0.0103090775001,0.745135271991,0.999708759071,3.90395698047,-6.87655139974e-05,0.999154592303,anomaly
1483736130.51,1736,5.0,0.0321646630292,0.00260447450568,0.0127372593595,0.852753361531,0.999548885701,3.79537646819,8.29487130256e-06,0.999488294092,anomaly
1483736175.51,1737,16.0,0.0834466613458,0.00139994254351,0.0122638551739,0.619325501369,0.999519732357,3.76518649631,0.000171616022719,0.998279313206,anomaly
1483736220.51,1733,5.0,0.0353539107374,-0.00377604729768,0.0133857102691,0.854755454281,0.999510026647,3.99144876101,4.80567670003e-06,0.999359355928,anomaly
1483736265.51,1778,14.0,0.0481856774134,-0.000676870349947,0.00879324160587,0.74596634272,0.999751275145,4.20529949056,-0.000117610131498,0.999450481592,anomaly
1483736310.51,1337,16.0,0.0370294294508,0.000550168704208,0.00543798841616,0.813182474635,0.999909934379,4.6434623355,-0.000106207879041,0.999773428672,anomaly
1483740990.51,1171,16.0,0.820479046843,0.000314992283463,0.0795887704995,0.000865051903114,1.0,-0.0,0.0,0.0,normal
1483741035.51,1489,14.0,0.958144979274,0.000574815967917,0.0902104797456,0.000678424805928,0.998646820027,-0.0,-1.77188994111e-09,0.0,normal
1483741080.51,1545,14.0,1.16039657386,0.00128833100487,0.10225645325,0.000655297943268,0.996098829649,-0.0,-4.72514102646e-09,0.0,normal
1483741125.51,1535,14.0,1.14344132126,-0.00038559368821,0.096555484558,0.000666527375108,0.993523316062,0.500402423538,-1.42293620937e-08,0.0,normal
1483741170.51,1187,17.0,1.14863326225,-0.00133304536528,0.0826858767811,0.000853970964987,1.0,-0.0,0.0,0.0,normal
1483742970.51,1123,16.0,1.69790824313,-0.000423779928502,0.107410858132,0.000902527075812,1.0,-0.0,0.0,0.0,normal
1483743015.51,1270,17.0,1.83326906246,0.000292865380748,0.131118791144,0.000797448165869,1.0,-0.0,0.0,0.0,normal
1483743060.51,1247,13.0,1.52461441193,0.000269777900965,0.145224518268,0.00080971659919,1.0,-0.0,0.0,0.0,normal
1483743105.51,1260,13.0,1.5068270201,6.74897686088e-05,0.144347642806,0.000801282051282,1.0,-0.0,0.0,0.0,normal
1483743150.51,1191,14.0,1.43014688442,-0.000291110421281,0.132620187319,0.000848896434635,1.0,-0.0,0.0,0.0,normal
1483743195.51,1082,14.0,1.66977759171,0.00126408073822,0.174893593691,0.000935453695042,1.0,-0.0,0.0,0.0,normal
1483743375.51,1015,11.0,1.12022790891,0.0,0.122890468969,0.000998985173634,0.99603567889,-0.0,-1.05551547468e-08,0.0,normal
1483743420.51,1030,16.0,1.60085860445,0.000643622523367,0.163496952467,0.000985221674877,1.0,-0.0,0.0,0.0,normal
1483745355.51,1256,9.0,0.0261912902194,-0.00375878562411,0.00813949604691,0.831797542735,0.999739102513,3.78665567881,-1.84348378858e-05,0.999628722806,anomaly
1483745400.51,1702,14.0,0.036697660071,-0.00302022847613,0.00595109004462,0.750590401234,0.999840278345,4.12184063505,-7.58406682377e-05,0.999601629908,anomaly
1483745445.51,1791,14.0,0.0223243759395,0.0014357289915,0.00259225459608,0.860211230627,0.999952194845,4.16032694379,-7.34118414229e-05,0.999937117835,anomaly
1483745490.51,1792,11.0,0.0163831199753,-0.00124701576739,0.00226032349227,0.9090512306,0.999965358536,4.37118378809,-1.60500693785e-05,0.999960855145,anomaly
1483745535.51,1788,11.0,0.0210468717945,0.000456990571468,0.00437535579517,0.889699881441,0.999928891266,4.25526878199,-5.57746401108e-05,0.999905780927,anomaly
1483745580.51,1786,9.0,0.0230503162515,0.00232295335088,0.00519640139161,0.883420154595,0.999896875544,4.31499931906,3.1440074041e-05,0.999820606415,anomaly
1483745625.51,1780,9.0,0.0236664149208,0.00187097923917,0.00700445000047,0.839434850623,0.999362625256,4.29519774784,3.78099901679e-05,0.998678206185,anomaly
1483745670.51,1767,9.0,0.0466201960531,-0.00020286294582,0.0104842169008,0.773493324835,0.999191058522,4.11041080591,-7.11442851479e-05,0.998067900107,anomaly
1483745715.51,1445,12.0,0.0824627284981,0.000959009814219,0.0128657950612,0.645624590295,0.999520952311,3.85096698376,-0.000249029367364,0.997094831859,anomaly
1483745760.51,1002,10.0,0.0711513003026,0.0,0.0134830485701,0.708053048074,0.999513016078,3.72427748343,-0.000195468056672,0.998639309629,anomaly
1483772670.51,1226,16.0,0.932802155694,0.000853104486324,0.0591564734461,0.000825763831544,1.0,-0.0,0.0,0.0,normal
1483772715.51,1651,16.0,0.973989168126,0.000980810289069,0.0623286389452,0.000611246943765,1.0,-0.0,0.0,0.0,normal
1483772760.51,1635,11.0,0.989311001513,0.000251272118925,0.0874909221797,0.000622201183432,0.991479001826,0.636514168295,-3.26773013085e-09,0.0,normal
1483772805.51,1546,18.0,1.16962010289,0.000169747117449,0.075850856203,0.000654022236756,1.0,-0.0,0.0,0.0,normal
1483772850.51,1500,22.0,1.45917937689,0.00256492113054,0.0892560454267,0.000676132521974,1.0,-0.0,0.0,0.0,normal
1483772895.51,1498,22.0,1.6415888459,0.000446607241073,0.104259536371,0.000677048070413,1.0,-0.0,0.0,0.0,normal
1483772940.51,1528,22.0,1.4956309281,-0.00251657365978,0.0804109390712,0.000663570006636,1.0,-0.0,0.0,0.0,normal
1483772985.51,1617,14.0,1.15795718746,-0.00134939647267,0.0826568561553,0.000623441396509,1.0,-0.0,0.0,0.0,normal
1483773030.51,1691,11.0,1.28593694838,-0.000188446340527,0.0945122728028,0.00060054618915,0.996464348851,1.05492016799,1.37494990814e-09,0.0,normal
1483773075.51,1677,8.0,1.03779537214,-0.000626227792036,0.0937863896518,0.000770196134677,0.917132216015,0.980120767571,-5.49914290007e-10,0.006052141527,normal
1483773120.51,1701,8.0,1.17598546757,0.000566553542444,0.100176411389,0.000775708138593,0.911051212938,0.963679334204,5.4999128714e-08,0.0,normal
1483773165.51,1697,11.0,1.14902791402,-0.000653118989446,0.0750437444794,0.0006004984594,0.991808074898,0.500402423538,-6.52651881916e-09,0.0,normal
1483773210.51,1684,8.0,1.03723222171,-0.00043054838561,0.0920593577161,0.000762713039619,0.918881118881,0.832760000218,-5.4350980052e-08,0.0,normal
1483773255.51,1694,12.0,1.07191827936,0.00113300519338,0.066436338918,0.000594177064765,1.0,-0.0,0.0,0.0,normal
